0 0 0 0 1 0 0 0
4.6e-07 0.000233533722203296 -0.000347194439561819 -1.11404027174071e-14 1.0006945094231 2.50151599294953e-11 7.86040874142706e-15 0.029680299245696
7e-07 0.000331208046608209 -0.000633716207809367 -1.69625094118758e-14 1.00126783401185 3.80665671891066e-11 1.19615008992872e-14 0.0296802950816031
9.5e-07 0.000420933496137396 -0.00120230290768486 -2.30467317988427e-14 1.00240605134765 5.16617972838596e-11 1.62334787047535e-14 0.0296802907427427
1.021e-06 0.000444568786180933 -0.00161143606927224 -2.47894236386979e-14 1.00322546886475 5.55228452709161e-11 1.74467216680724e-14 0.0296802895112695
1.04e-06 0.000450769316309001 -0.00189196285494963 -2.52648825244399e-14 1.00378750523334 5.65560836626048e-11 1.77713924152582e-14 0.0296802891818218
1.0496e-06 0.000453882827710435 -0.00209733594449585 -0.000295856948578388 1.00419915823839 5.70781409872219e-11 1.79354365975155e-14 0.029680289015281
1.0592e-06 0.000456983468961155 -0.0020555808690312 -0.000467120592274392 1.00411560535242 5.76001983333785e-11 1.80994807900161e-14 0.0296802888486481
1.0688e-06 0.000460071348083085 -0.00202163772565329 -0.000583846316930251 1.00404770334692 5.8122255700876e-11 1.82635249927599e-14 0.0296802886820272
1.0784e-06 0.000463146571726603 -0.00199041301309145 -0.000676934803356385 1.00398524601087 5.86443130896181e-11 1.8427569205747e-14 0.0296802885154666
1.088e-06 0.000466209245193876 -0.00196076087708573 -0.000755776720220233 1.00392593753584 5.91663704999046e-11 1.85916134289773e-14 0.0296802883488143
1.0976e-06 0.000469259472461693 -0.00193222584535669 -0.000824764110437997 1.00386886542327 5.96884279314043e-11 1.87556576624509e-14 0.0296802881822375
1.1072e-06 0.000472297356203817 -0.00190457588549732 -0.000886383834516714 1.0038135648566 6.02104853844674e-11 1.89197019061677e-14 0.0296802880155615
1.1168e-06 0.00047532299781286 -0.00187767384030241 -0.000942211605384633 1.00375976110236 6.07325428586941e-11 1.90837461601277e-14 0.0296802878489843
1.1264e-06 0.000478336497421692 -0.0018514299320791 -0.000993323488884122 1.00370727434851 6.12546003543458e-11 1.9247790424331e-14 0.0296802876823767
1.136e-06 0.000481337953924422 -0.00182578080385564 -0.00104049489017293 1.00365597771287 6.17766578713256e-11 1.94118346987776e-14 0.0296802875157861
1.1456e-06 0.000484327464996922 -0.00180067907156663 -0.00108430763425178 1.0036057763113 6.22987154097089e-11 1.95758789834674e-14 0.029680287349176
1.1552e-06 0.000487305127116933 -0.00177608755637081 -0.00112521230715947 1.00355659570249 6.28207729694824e-11 1.97399232784005e-14 0.0296802871825533
1.1742e-06 0.000493163855979548 -0.00172880893311613 -0.00119893082508665 1.00346204408168 6.3854011952397e-11 2.00645943089873e-14 0.0296802868529902
