2 0.0003754 0.00000051 0.0003428 0.00000051
4 0.00006411 0.00000011 0.00005717 0.00000011
5 0.0000334 0.000000049 0.0000295 0.00000004
6 0.00001903 0.000000021 0.00001674 0.000000017
7 0.00001163 0.00000003 0.00001018 0.000000024
10 0.000003467 0.0000000048 0.000002996 0.0000000036
20 0.0000002471 0.00000000026 0.000000209 0.00000000019
